latitude start,latitude end,longitude start,longitude end,time,source,hash
15.0625,20.0625,-59.9375,-54.9375,2020-02-02,des,5fbbaafab4d39d30611345d903872c16
15.0625,20.0625,-59.9375,-54.9375,2020-02-12,des,73ecbeb55b5b0e192858a13d07479842
15.0625,20.0625,-59.9375,-54.9375,2020-02-24,des,e13c695d16ce2160ca2b7a7a31dff015
15.0625,20.0625,-59.9375,-54.9375,2020-03-02,des,05f63601aada58a87049c33e4ccc1603
15.0625,20.0625,-59.9375,-54.9375,2020-03-12,des,7b3ce8232c408aa27d43f39d9a95a397
15.0625,20.0625,-59.9375,-54.9375,2020-03-14,des,893068be7839a65a0136b9e23654f0bf
15.0625,20.0625,-59.9375,-54.9375,2020-03-24,des,0859cd0e7efd5fb7b9ff55b2a76ec95c
15.0625,20.0625,-59.9375,-54.9375,2020-03-31,des,404b5b87715ea7a5fbd7957629b4cf50
15.0625,20.0625,-59.9375,-54.9375,2020-04-10,des,62f8ac0f2948f8f836a880a2333eed94
15.0625,20.0625,-59.9375,-54.9375,2020-04-12,des,ac103c845c0ed0751e4e6acb6d44fa90
15.0625,20.0625,-59.9375,-54.9375,2020-04-22,des,b2181c8eb96050a258536cf63d03e408
15.0625,20.0625,-59.9375,-54.9375,2020-04-29,des,e283d457fc82ab00650725e42266f833
15.0625,20.0625,-59.9375,-54.9375,2020-05-09,des,31a9c82fdd8618aff3b529f98fe9fe60
15.0625,20.0625,-59.9375,-54.9375,2020-05-11,des,430c24cf65f2cd4310b8683d9261f25e
15.0625,20.0625,-59.9375,-54.9375,2020-05-21,des,489fd3f87f47d845f3b0a08f7ea35747
15.0625,20.0625,-59.9375,-54.9375,2020-05-28,des,f3c0482beeeacfcb0832929c89927940
15.0625,20.0625,-59.9375,-54.9375,2020-06-07,des,889d0eaf0649b0461027197fab4b6315
15.0625,20.0625,-59.9375,-54.9375,2020-06-09,des,63db658771332f79af6c036a9d1ab6ce
15.0625,20.0625,-59.9375,-54.9375,2020-06-19,des,d8e87cde0f4cf44984301922ad497118
15.0625,20.0625,-59.9375,-54.9375,2020-06-26,des,29851a0de50e69f62191dae7cf920488
15.0625,20.0625,-59.9375,-54.9375,2020-07-06,des,406e5518ce14bf40b4a635a0369a70e4
15.0625,20.0625,-59.9375,-54.9375,2020-07-18,des,da2c2550e816f899cfe0f4cb8bff051d
15.0625,20.0625,-59.9375,-54.9375,2020-07-25,des,81545e62bd0965162339559cc4e32d3a
15.0625,20.0625,-59.9375,-54.9375,2020-08-04,des,bd31b43d5aadbc6e6ff22a6a481cf479
15.0625,20.0625,-59.9375,-54.9375,2020-08-16,des,e02807e3145c8a9cf385ffc948d04126
15.0625,20.0625,-59.9375,-54.9375,2020-08-23,des,0995939471ef6a19aa9a36694ad40443
15.0625,20.0625,-59.9375,-54.9375,2020-09-02,des,17934e9a20a5a222cb0025168ef8afb0
15.0625,20.0625,-59.9375,-54.9375,2020-09-14,des,95251ab89f0f80b97c6cfac796088556
15.0625,20.0625,-59.9375,-54.9375,2020-09-21,des,1b6801f618175f5f3254afb13a5a0922
15.0625,20.0625,-59.9375,-54.9375,2020-10-01,des,728ae8253e294496c2f286579dfcd13c
15.0625,20.0625,-59.9375,-54.9375,2020-10-13,des,9c181abffa68861729bf9b1a1bc61f39
15.0625,20.0625,-59.9375,-54.9375,2020-10-20,des,3b6e557b213313415135ee9d31689fff
15.0625,20.0625,-59.9375,-54.9375,2020-10-30,des,241e84923784011a68e1272479926f15
15.0625,20.0625,-59.9375,-54.9375,2020-11-11,des,28484597bae2660d57933d416af8adab
15.0625,20.0625,-59.9375,-54.9375,2020-11-18,des,8adc219da1dcfce8bc5a8de8c051931f
15.0625,20.0625,-59.9375,-54.9375,2020-11-28,des,00fc2d169989ce6a6d859c804991b321
15.0625,20.0625,-59.9375,-54.9375,2020-12-10,des,67d41d93e9dfafb6fb507bfaf495d2a5
15.0625,20.0625,-59.9375,-54.9375,2020-12-17,des,34bed4e197d55a956fdbd3dc4d55a94b
15.0625,20.0625,-59.9375,-54.9375,2020-12-27,des,4bec6516d061e2ff184e9dd00b64733e
15.0625,20.0625,-54.9375,-49.9375,2020-01-05,des,2f216284af0d97a131ca56c2ec18a907
15.0625,20.0625,-54.9375,-49.9375,2020-01-12,des,88d7f8a7d5a86e79b6274c787e3bf968
15.0625,20.0625,-54.9375,-49.9375,2020-01-15,des,62efa454fdcb4c6a2229692d660f36b2
15.0625,20.0625,-54.9375,-49.9375,2020-01-27,des,c82a50e669abb09119b2936f27c48455
15.0625,20.0625,-54.9375,-49.9375,2020-02-03,des,132a8ab20ec160bf050ebd3a1e4628a9
15.0625,20.0625,-54.9375,-49.9375,2020-02-10,des,eb76cdbe60c82b0782f164882931b1a1
15.0625,20.0625,-54.9375,-49.9375,2020-02-13,des,17a180638fb7721a915821e48a55700e
15.0625,20.0625,-54.9375,-49.9375,2020-02-25,des,ba397e222ff0eb9edd8397970345dae6
15.0625,20.0625,-54.9375,-49.9375,2020-03-03,des,8c1a90c65d559583aa73473d33a2657d
15.0625,20.0625,-54.9375,-49.9375,2020-03-10,des,01f984bb4b47a868f90cb4844fbd59b3
15.0625,20.0625,-54.9375,-49.9375,2020-03-13,des,f75f1b2639d9b1f1982c5db1a09a9dd2
15.0625,20.0625,-54.9375,-49.9375,2020-03-25,des,cb4ade740a9aa9ca4adc45b71b860e68
15.0625,20.0625,-54.9375,-49.9375,2020-04-01,des,08cf69404e800b8b7577c7511e8b7964
15.0625,20.0625,-54.9375,-49.9375,2020-04-08,des,43f0b27f0d0ea2d0716a0193bf1563b9
15.0625,20.0625,-54.9375,-49.9375,2020-04-11,des,5e567dfb94dea787b7cf383aa5adc080
15.0625,20.0625,-54.9375,-49.9375,2020-04-23,des,019e987571741f32ceca65af4a59bb15
15.0625,20.0625,-54.9375,-49.9375,2020-04-30,des,483bd493a39ef80c95c70f1f48fa1c11
15.0625,20.0625,-54.9375,-49.9375,2020-05-07,des,73ebdd1476916bc2df785aa7c0d02444
15.0625,20.0625,-54.9375,-49.9375,2020-05-10,des,7c08d1481d65b04b28863350f997a26e
15.0625,20.0625,-54.9375,-49.9375,2020-05-22,des,cd470e2dd40290de9a2806bf77c2a31d
15.0625,20.0625,-54.9375,-49.9375,2020-05-29,des,c44f3d188dad49ddcca8b4216e5abbc4
15.0625,20.0625,-54.9375,-49.9375,2020-06-05,des,d8a3f0768676b133744719397baf61b2
15.0625,20.0625,-54.9375,-49.9375,2020-06-08,des,7d77f92a66e4471324e332884869e34e
15.0625,20.0625,-54.9375,-49.9375,2020-06-20,des,8080ab741d6cd024e803bc844b0c8dc7
15.0625,20.0625,-54.9375,-49.9375,2020-06-27,des,9bd16aa5042e08b278dd0171a5257827
15.0625,20.0625,-54.9375,-49.9375,2020-07-04,des,51acfd59055dad3f14187f2a1344ae69
15.0625,20.0625,-54.9375,-49.9375,2020-07-07,des,451da265b820c9a79ce5ee3c4e2329ab
15.0625,20.0625,-54.9375,-49.9375,2020-07-19,des,d6c287ee51bb3e0b5670705c3af40df2
15.0625,20.0625,-54.9375,-49.9375,2020-07-26,des,57dd98c4e744df933f6a408a91bde340
15.0625,20.0625,-54.9375,-49.9375,2020-08-02,des,9fff7434c00f0aa5c1bf0627aa6876ae
15.0625,20.0625,-54.9375,-49.9375,2020-08-05,des,eaee38a1da8cc2696943235bf2f7d272
15.0625,20.0625,-54.9375,-49.9375,2020-08-17,des,8fed5c26802e0e94bfa478484d54312d
15.0625,20.0625,-54.9375,-49.9375,2020-08-24,des,85804d97e95e19cef69f9576c6376781
15.0625,20.0625,-54.9375,-49.9375,2020-08-31,des,2a945fde8705cce0f8fdfe3b67e1fb3a
15.0625,20.0625,-54.9375,-49.9375,2020-09-03,des,97f2e9bc7a11908cb7d8b257569acb44
15.0625,20.0625,-54.9375,-49.9375,2020-09-15,des,bc8ebadcf8bcf2c87615b133c449ccbb
15.0625,20.0625,-54.9375,-49.9375,2020-09-22,des,71871c34f1ce87e9e955dd7cdb7c6809
15.0625,20.0625,-54.9375,-49.9375,2020-09-29,des,cf35e90ffbbf3c49ffd022a3c52172f1
15.0625,20.0625,-54.9375,-49.9375,2020-10-02,des,c16c52003a8bf9880b61e3092f51d4f4
15.0625,20.0625,-54.9375,-49.9375,2020-10-14,des,cbaa457c7ce221c104a65aa75ec93eb0
15.0625,20.0625,-54.9375,-49.9375,2020-10-21,des,70b4a10a19a5778e44d984a8091355b1
15.0625,20.0625,-54.9375,-49.9375,2020-10-28,des,7fdd08c7d80303e03c218acc53df209b
15.0625,20.0625,-54.9375,-49.9375,2020-10-31,des,aeb4c03c8d55788d027bcd5bc4950167
15.0625,20.0625,-54.9375,-49.9375,2020-11-12,des,6739e87dbc614380c9eff2378bd86e34
15.0625,20.0625,-54.9375,-49.9375,2020-11-19,des,fc8974f24756b6cd4dc468652a907fcf
15.0625,20.0625,-54.9375,-49.9375,2020-11-26,des,6b7989b88715ab976526073dce8c9aef
15.0625,20.0625,-54.9375,-49.9375,2020-11-29,des,913c076a070818ff174df2f25e895de0
15.0625,20.0625,-54.9375,-49.9375,2020-12-11,des,c70dcf4127a2150ad5904c84bd94edf6
15.0625,20.0625,-54.9375,-49.9375,2020-12-18,des,a8c57c97a63ecf808c24d8bbb4b1c99e
15.0625,20.0625,-54.9375,-49.9375,2020-12-25,des,6eb0545ba727d3079b409cd01b915ba4
15.0625,20.0625,-54.9375,-49.9375,2020-12-28,des,2abc3c4bbebc83f6721bb0bf6fdf37ae
15.0625,20.0625,-49.9375,-44.9375,2020-01-01,des,ffd58d7ba576e9acc5bc1956a9f76e99
15.0625,20.0625,-49.9375,-44.9375,2020-01-03,des,a8f0431e38fc69adff41891ee370a881
15.0625,20.0625,-49.9375,-44.9375,2020-01-08,des,84f87ec4f8ac4cc7a895e99549f2de5b
15.0625,20.0625,-49.9375,-44.9375,2020-01-11,des,fec726ba57bab5c9ff4548a09da72d19
15.0625,20.0625,-49.9375,-44.9375,2020-01-13,des,1700825beff75614d583e1529cf90b9c
15.0625,20.0625,-49.9375,-44.9375,2020-01-16,des,e2ecff6621f9a58fdf8dfb804b5d8724
15.0625,20.0625,-49.9375,-44.9375,2020-01-23,des,e9263202d86a60c2bc7bc9de67420787
15.0625,20.0625,-49.9375,-44.9375,2020-01-27,des,fbe581c61fa40492380653896728cb3b
15.0625,20.0625,-49.9375,-44.9375,2020-01-30,des,13a4c5b257108d2b996fff1e7c83ef8e
15.0625,20.0625,-49.9375,-44.9375,2020-02-01,des,0f7cfd2df5f9dd47ba666ad4e49c7bf4
15.0625,20.0625,-49.9375,-44.9375,2020-02-06,des,ea902de300b35b0049c93485b458fedd
15.0625,20.0625,-49.9375,-44.9375,2020-02-09,des,6062227eecef01038ee2d3e6af434197
15.0625,20.0625,-49.9375,-44.9375,2020-02-11,des,5f7fb6179ae46281c36ed73cad2558e8
15.0625,20.0625,-49.9375,-44.9375,2020-02-14,des,23dae06d2982628f8b6ca15d788755da
15.0625,20.0625,-49.9375,-44.9375,2020-02-21,des,12a5a39bec9f59e823f2b213b2f0a06d
15.0625,20.0625,-49.9375,-44.9375,2020-02-25,des,d1e48efcb96d7f4f92f27e0a3051001e
15.0625,20.0625,-49.9375,-44.9375,2020-02-28,des,2043bf68d4a4f1e0b178861638cdbcf5
15.0625,20.0625,-49.9375,-44.9375,2020-03-01,des,6d9aa7c14ccd7dc3e3e437fa06b3de5d
15.0625,20.0625,-49.9375,-44.9375,2020-03-06,des,c37eb3dbcbe0c96520f3272e0deacfdf
15.0625,20.0625,-49.9375,-44.9375,2020-03-09,des,ca66f3ec16860fc5b6b6c4ccd414cde5
15.0625,20.0625,-49.9375,-44.9375,2020-03-11,des,e7e119c5268c3e82a6fa7ee8c6af1025
15.0625,20.0625,-49.9375,-44.9375,2020-03-14,des,59a7f7cc4aea6e8a1c66e9847fd2dd9b
15.0625,20.0625,-49.9375,-44.9375,2020-03-21,des,86d51e33ab04f553349b89a14abd100c
15.0625,20.0625,-49.9375,-44.9375,2020-03-30,des,c33065477077234327372683c4540328
15.0625,20.0625,-49.9375,-44.9375,2020-04-04,des,8bad1d7f67d0237e741519d038a2c4f0
15.0625,20.0625,-49.9375,-44.9375,2020-04-07,des,e00cfa028eaded2025f3cf41f9a76d11
15.0625,20.0625,-49.9375,-44.9375,2020-04-09,des,227acaeb994b90a4e45d624e33ca6f10
15.0625,20.0625,-49.9375,-44.9375,2020-04-12,des,869c52d871938132b5f1d5fcba2d9641
15.0625,20.0625,-49.9375,-44.9375,2020-04-19,des,27cb6d5be594119fe8ab4de4aabc1fa8
15.0625,20.0625,-49.9375,-44.9375,2020-04-26,des,a7632e5392e087bf711b818a558120fc
15.0625,20.0625,-49.9375,-44.9375,2020-04-28,des,64ec6be319ce8826cd0421878235155b
15.0625,20.0625,-49.9375,-44.9375,2020-05-03,des,da0c43f630571e144661d9afd82d343c
15.0625,20.0625,-49.9375,-44.9375,2020-05-06,des,d100329abe8074f8b4c84c7b0b73c8a8
15.0625,20.0625,-49.9375,-44.9375,2020-05-08,des,580c7ae5640d8a42b77a92da6e19e697
15.0625,20.0625,-49.9375,-44.9375,2020-05-11,des,d59e338df924308ee5ebe4b628a62fc1
15.0625,20.0625,-49.9375,-44.9375,2020-05-18,des,07815aca378ff168b3a9f8b9eb9dea89
15.0625,20.0625,-49.9375,-44.9375,2020-05-25,des,b1c98d891df559f2f3482429872bd5b1
15.0625,20.0625,-49.9375,-44.9375,2020-05-27,des,c6bd4df9c9a537d5b5f5df8f5099514e
15.0625,20.0625,-49.9375,-44.9375,2020-06-01,des,c1f1edcf4735174287681c7575408415
15.0625,20.0625,-49.9375,-44.9375,2020-06-04,des,9b78d8a7be5b2e37ccb150fbe3066d59
15.0625,20.0625,-49.9375,-44.9375,2020-06-06,des,14b8eacfa346b83a50fcd6205714e2e1
15.0625,20.0625,-49.9375,-44.9375,2020-06-09,des,c078d9e95afe8a2dba14dcc80d584b69
15.0625,20.0625,-49.9375,-44.9375,2020-06-16,des,0e2a85b28b2a98fef5081690b3bb33af
15.0625,20.0625,-49.9375,-44.9375,2020-06-20,des,7a5bbec7db6c53dc282bfead29c93abd
15.0625,20.0625,-49.9375,-44.9375,2020-06-23,des,54144dc06cb1bcdaba8369b856485173
15.0625,20.0625,-49.9375,-44.9375,2020-06-25,des,2a60d5726f7c2a81b86784dc7ac9b925
15.0625,20.0625,-49.9375,-44.9375,2020-06-30,des,96123d52e9c509d08ae0c1d57bf8e3c9
15.0625,20.0625,-49.9375,-44.9375,2020-07-03,des,5449630d45b52d7e62b408a3e01916ab
15.0625,20.0625,-49.9375,-44.9375,2020-07-05,des,c9c6ccd4573b26f80fa765bb95a0201c
15.0625,20.0625,-49.9375,-44.9375,2020-07-08,des,fa4f60bf9fa231914e216b7355782334
15.0625,20.0625,-49.9375,-44.9375,2020-07-15,des,e3fdc5336081489bee75ddafb19c9b3b
15.0625,20.0625,-49.9375,-44.9375,2020-07-19,des,ed0e56111eee9f9923440435dc094699
15.0625,20.0625,-49.9375,-44.9375,2020-07-22,des,0da1b1b8ad6d4611f8d01d5f3181e476
15.0625,20.0625,-49.9375,-44.9375,2020-07-24,des,ca07f5d1aee6bd1c9911de5400a8a33b
15.0625,20.0625,-49.9375,-44.9375,2020-07-29,des,cdf113ef2706b9c6dd5c492fab445303
15.0625,20.0625,-49.9375,-44.9375,2020-08-01,des,2f607e3ac4a1c2f65a1877b7552c4a03
15.0625,20.0625,-49.9375,-44.9375,2020-08-03,des,1cec2332a4aa1e9dd41262d777bf49c5
15.0625,20.0625,-49.9375,-44.9375,2020-08-06,des,62579c3da9e7bf0223c3c3a8b4e219f8
15.0625,20.0625,-49.9375,-44.9375,2020-08-13,des,6c8e1726e12a42a868a81e4f3000d45b
15.0625,20.0625,-49.9375,-44.9375,2020-08-17,des,3e25ab1082d09c0cd2c3b106b2ea8012
15.0625,20.0625,-49.9375,-44.9375,2020-08-20,des,3355c81aeae6b9eef2be99d6a147a314
15.0625,20.0625,-49.9375,-44.9375,2020-08-22,des,443b6eb3f6444447fd680b8ba40690fd
15.0625,20.0625,-49.9375,-44.9375,2020-08-27,des,dcfe97cae4f7e87b0df071677d302522
15.0625,20.0625,-49.9375,-44.9375,2020-08-30,des,c4cd70debd9519f1debe0118300864f5
15.0625,20.0625,-49.9375,-44.9375,2020-09-01,des,6f341f02aad4cc9e2ace663c046293e4
15.0625,20.0625,-49.9375,-44.9375,2020-09-04,des,9ff9e45f0371667536b0ad2cd672d1ad
15.0625,20.0625,-49.9375,-44.9375,2020-09-11,des,d72e461bdd3afe9861e80c71972aa343
15.0625,20.0625,-49.9375,-44.9375,2020-09-15,des,1ff8077296e7f52d25993dbfe4c660c6
15.0625,20.0625,-49.9375,-44.9375,2020-09-18,des,2fd0d8d7d7ad26a9f02148ff20d16781
15.0625,20.0625,-49.9375,-44.9375,2020-09-20,des,fccbdf6217bba2fe7c5349ae19157d8a
15.0625,20.0625,-49.9375,-44.9375,2020-09-25,des,306120ef84716e6fcd5859f13bc59bd2
15.0625,20.0625,-49.9375,-44.9375,2020-09-28,des,634008402101c7e14fa783d5ccba5a7e
15.0625,20.0625,-49.9375,-44.9375,2020-09-30,des,2f6a7df7515946f131a570cca979372e
15.0625,20.0625,-49.9375,-44.9375,2020-10-03,des,63082e0adb2b9a2c530b66dcf9dc0760
15.0625,20.0625,-49.9375,-44.9375,2020-10-10,des,69cd49dbca9a16050cf8d652f94f70bd
15.0625,20.0625,-49.9375,-44.9375,2020-10-14,des,216bb67de6b8fc563a97e152d45f01a9
15.0625,20.0625,-49.9375,-44.9375,2020-10-17,des,445ff3f15334f7ee55c9d1197f72b741
15.0625,20.0625,-49.9375,-44.9375,2020-10-19,des,ac2519136440d37526a2e12e60d6a816
15.0625,20.0625,-49.9375,-44.9375,2020-10-24,des,9f83f17b0dd4e07bf7f8a4fe893bad19
15.0625,20.0625,-49.9375,-44.9375,2020-10-27,des,15c4cd88877c20acf01dc83f2c345ad9
15.0625,20.0625,-49.9375,-44.9375,2020-10-29,des,c97f52263fbc7419a6812a9cb12a9b06
15.0625,20.0625,-49.9375,-44.9375,2020-11-01,des,890884435f72264122d480b13ec3589f
15.0625,20.0625,-49.9375,-44.9375,2020-11-08,des,ec2f141084307d7e871615ee75300529
15.0625,20.0625,-49.9375,-44.9375,2020-11-12,des,dfc6e5b484f0a015de023e21e4c0ecb2
15.0625,20.0625,-49.9375,-44.9375,2020-11-15,des,bafd278068c94c765f83a9b25a63231d
15.0625,20.0625,-49.9375,-44.9375,2020-11-17,des,32de6552fe5012a95e087d4d65d93f7e
15.0625,20.0625,-49.9375,-44.9375,2020-11-22,des,fd1f1ea3b7f29cd6bd8ecbf563f169e6
15.0625,20.0625,-49.9375,-44.9375,2020-11-25,des,7a12d6ee25912633f13b612f75f83f58
15.0625,20.0625,-49.9375,-44.9375,2020-11-27,des,9100fed3da51ba95d78e8b1d75691865
15.0625,20.0625,-49.9375,-44.9375,2020-11-30,des,3bbd69f8ae22f9abcb4a7840104f6743
15.0625,20.0625,-49.9375,-44.9375,2020-12-07,des,c0e6e4963a6614fbce96a7c918166d6e
15.0625,20.0625,-49.9375,-44.9375,2020-12-11,des,361b974c3d54e7c02b3b0a147002a6d5
15.0625,20.0625,-49.9375,-44.9375,2020-12-14,des,c47edff168d7ea51815bf74c37e543cc
15.0625,20.0625,-49.9375,-44.9375,2020-12-16,des,b4366a62e22b3539c3ab54801066b1c4
15.0625,20.0625,-49.9375,-44.9375,2020-12-21,des,d758286a3250fd5a2300d465cfeabaa5
15.0625,20.0625,-49.9375,-44.9375,2020-12-24,des,f3e1fd8cbab8e63f77dff686ae720134
15.0625,20.0625,-49.9375,-44.9375,2020-12-26,des,021ddebe47cf3131f7ae54a9d405d4ed
15.0625,20.0625,-49.9375,-44.9375,2020-12-29,des,bf2330c43107e38673271049b5066e28
